order,kr_filename,kr_url,bytes,role,has_korean_text,kr_text_content,en_filename,en_alt_text,en_text_content,action
11,T60_AIR_02_589a61a9-5f47-4f63-a638-69c55ab30486.jpg,https://kr.sidiz.com/cdn/shop/files/T60_AIR_02_589a61a9-5f47-4f63-a638-69c55ab30486.jpg,46539,detail,,,,,,
12,T60_AIR_m4_8906988f-b15c-4536-ae46-3c570c20c847.jpg,https://kr.sidiz.com/cdn/shop/files/T60_AIR_m4_8906988f-b15c-4536-ae46-3c570c20c847.jpg,174308,detail,,,,,,
13,T60_AIR_m5_d4caf1ea-8629-49e4-afd8-3c698764aee1.jpg,https://kr.sidiz.com/cdn/shop/files/T60_AIR_m5_d4caf1ea-8629-49e4-afd8-3c698764aee1.jpg,177640,detail,,,,,,
14,7c581e01be3843129f1487703373da59.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/7c581e01be3843129f1487703373da59.thumbnail.0000000000.jpg,722185,detail,,,,,,
15,thum_GCPRO_G100HDAWJ_A441QW_00_0e6dbe14-c5a5-4dcd-a6fc-0b0e5d088e93.jpg,https://kr.sidiz.com/cdn/shop/files/thum_GCPRO_G100HDAWJ_A441QW_00_0e6dbe14-c5a5-4dcd-a6fc-0b0e5d088e93.jpg,77022,detail,,,,,,
16,thum_GCPRO_G100HDAWJ_A446BK_00_19ec701b-eb25-4a23-af13-669c13b70585.jpg,https://kr.sidiz.com/cdn/shop/files/thum_GCPRO_G100HDAWJ_A446BK_00_19ec701b-eb25-4a23-af13-669c13b70585.jpg,74826,detail,,,,,,
17,thum_GCPRO_G100HDAW_A441QW_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_GCPRO_G100HDAW_A441QW_00.jpg,77022,detail,,,,,,
18,thum_GCPRO_G100HDAW_A446BK_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_GCPRO_G100HDAW_A446BK_00.jpg,74826,detail,,,,,,
19,thum_GC_PRO_G100HDAWJ_A446BK_00_f4076deb-c348-477a-b240-46da11e88fe7.jpg,https://kr.sidiz.com/cdn/shop/files/thum_GC_PRO_G100HDAWJ_A446BK_00_f4076deb-c348-477a-b240-46da11e88fe7.jpg,74826,detail,,,,,,
20,thum_T502nd.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T502nd.jpg,128780,detail,,,,,,
21,thum_T502nd_c6317e53-630a-496a-ae96-7e90b9e661f0.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T502nd_c6317e53-630a-496a-ae96-7e90b9e661f0.jpg,172763,detail,,,,,,
22,thum_T502nd_f31cd06f-fabc-4f30-b09c-5983166853fc.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T502nd_f31cd06f-fabc-4f30-b09c-5983166853fc.jpg,155264,detail,,,,,,
23,thum_T50AIR2nd.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T50AIR2nd.jpg,92055,detail,,,,,,
24,thum_T50AIR2nd_0d63b2d1-e8b2-49d3-b7e4-fcbc720dbaf8.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T50AIR2nd_0d63b2d1-e8b2-49d3-b7e4-fcbc720dbaf8.jpg,188453,detail,,,,,,
25,thum_T50AIR2nd_d43797c0-a66e-4fa1-ba07-ff0629627b0e.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T50AIR2nd_d43797c0-a66e-4fa1-ba07-ff0629627b0e.jpg,117137,detail,,,,,,
26,thum_T60AIR_T61HLDAM0KK_5H1ASG_00_736beedd-2e0c-417f-828e-ff316289f265.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1ASG_00_736beedd-2e0c-417f-828e-ff316289f265.jpg,132200,detail,,,,,,
27,thum_T60AIR_T61HLDAM0KK_5H1ASG_01.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1ASG_01.jpg,65539,detail,,,,,,
28,thum_T60AIR_T61HLDAM0KK_5H1ASG_02.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1ASG_02.jpg,162391,detail,,,,,,
29,thum_T60AIR_T61HLDAM0KK_5H1ASG_03.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1ASG_03.jpg,102050,detail,,,,,,
30,thum_T60AIR_T61HLDAM0KK_5H1ASG_04.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1ASG_04.jpg,131429,detail,,,,,,
31,thum_T60AIR_T61HLDAM0KK_5H1BIG_00_2cfeca77-1f41-482c-982c-75b833acdcae.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1BIG_00_2cfeca77-1f41-482c-982c-75b833acdcae.jpg,114933,detail,,,,,,
32,thum_T60AIR_T61HLDAM0KK_5H1BIG_01_7c9e6dd1-1534-4594-a1c8-ed8cbb35aebc.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1BIG_01_7c9e6dd1-1534-4594-a1c8-ed8cbb35aebc.jpg,71252,detail,,,,,,
33,thum_T60AIR_T61HLDAM0KK_5H1BIG_02_7de38e4c-06d9-426d-b97f-fdce21261f6d.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1BIG_02_7de38e4c-06d9-426d-b97f-fdce21261f6d.jpg,138336,detail,,,,,,
34,thum_T60AIR_T61HLDAM0KK_5H1BIG_03_b885cc94-2cad-45b6-bc41-cee8844a970f.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1BIG_03_b885cc94-2cad-45b6-bc41-cee8844a970f.jpg,94256,detail,,,,,,
35,thum_T60AIR_T61HLDAM0KK_5H1BIG_04_bae32f05-359d-4197-bd04-1bba23e4c00b.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1BIG_04_bae32f05-359d-4197-bd04-1bba23e4c00b.jpg,119151,detail,,,,,,
36,thum_T60AIR_T61HLDAM0KK_5H1WW_00_b39feed5-2f70-4013-8858-84d5e725fd18.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1WW_00_b39feed5-2f70-4013-8858-84d5e725fd18.jpg,79027,detail,,,,,,
37,thum_T60AIR_T61HLDAM0KK_5H1WW_00_c6ee3026-ba4a-4c20-abdb-60f102e3ac1e.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1WW_00_c6ee3026-ba4a-4c20-abdb-60f102e3ac1e.jpg,110209,detail,,,,,,
38,thum_T60AIR_T61HLDAM0KK_5H1WW_01_976d7549-0bdc-4a3d-99e3-2047e9757f80.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1WW_01_976d7549-0bdc-4a3d-99e3-2047e9757f80.jpg,59033,detail,,,,,,
39,thum_T60AIR_T61HLDAM0KK_5H1WW_02_dcc7b6bd-11da-4cc8-adfa-2ff02f468e53.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1WW_02_dcc7b6bd-11da-4cc8-adfa-2ff02f468e53.jpg,137942,detail,,,,,,
40,thum_T60AIR_T61HLDAM0KK_5H1WW_03_b71c12f3-9a87-4f4e-971a-41a125bd87af.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1WW_03_b71c12f3-9a87-4f4e-971a-41a125bd87af.jpg,91369,detail,,,,,,
41,thum_T60AIR_T61HLDAM0KK_5H1WW_04_4a9818d8-22e0-4ad9-880f-25396c71afb4.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T60AIR_T61HLDAM0KK_5H1WW_04_4a9818d8-22e0-4ad9-880f-25396c71afb4.jpg,121097,detail,,,,,,
42,7c581e01be3843129f1487703373da59.HD-1080p-7.2Mbps-64920462.mp4,https://kr.sidiz.com/cdn/shop/videos/c/vp/7c581e01be3843129f1487703373da59/7c581e01be3843129f1487703373da59.HD-1080p-7.2Mbps-64920462.mp4,2866315,detail,,,,,,
