order,kr_filename,kr_url,bytes,role,has_korean_text,kr_text_content,en_filename,en_alt_text,en_text_content,action
11,thum_T90_T90HLDA1KK_L945AC_00_69f278c1-8606-4a52-82bd-b48cee9a1463.jpg,https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T90_T90HLDA1KK_L945AC_00_69f278c1-8606-4a52-82bd-b48cee9a1463.jpg,72048,gallery,no,,sidiz-t90-ergonomic-office-chair-natural-leather-tan-brown-01.jpg,"SIDIZ T90 ergonomic office chair in natural leather, tan brown — front view",,keep
12,IMG01_93411466-4411-4b94-8d99-3a517489d34f.jpg,https://kr.sidiz.com/cdn/shop/files/IMG01_93411466-4411-4b94-8d99-3a517489d34f.jpg,162519,detail,no,,sidiz-t90-ergonomic-office-chair-in-use-01.jpg,"The SIDIZ T90 ergonomic office chair at a desk in a home office, shown in use",,keep
13,IMG02_59796c90-9f0c-4cea-98b3-261f73e646d0.jpg,https://kr.sidiz.com/cdn/shop/files/IMG02_59796c90-9f0c-4cea-98b3-261f73e646d0.jpg,172130,detail,no,,sidiz-t90-ergonomic-office-chair-in-use-02.jpg,"The SIDIZ T90 ergonomic office chair at a desk in a home office, shown in use",,keep
14,IMG03_9dbc8afc-28e5-4b84-ad4c-69c9b0614076.jpg,https://kr.sidiz.com/cdn/shop/files/IMG03_9dbc8afc-28e5-4b84-ad4c-69c9b0614076.jpg,164859,detail,no,,sidiz-t90-ergonomic-office-chair-in-use-03.jpg,"The SIDIZ T90 ergonomic office chair at a desk in a home office, shown in use",,keep
15,Img1_398fe294-9d06-4c71-ba35-d8b4f34f98cd.jpg,https://kr.sidiz.com/cdn/shop/files/Img1_398fe294-9d06-4c71-ba35-d8b4f34f98cd.jpg,13070,detail,no,,sidiz-t90-ergonomic-office-chair-in-use-01-2.jpg,"The SIDIZ T90 ergonomic office chair at a desk in a home office, shown in use",,keep
16,Img1_a817f47c-939a-4320-b9ab-1e39426fb05c.jpg,https://kr.sidiz.com/cdn/shop/files/Img1_a817f47c-939a-4320-b9ab-1e39426fb05c.jpg,18150,detail,no,,sidiz-t90-ergonomic-office-chair-in-use-01-3.jpg,"The SIDIZ T90 ergonomic office chair at a desk in a home office, shown in use",,keep
17,Img2_2595b57b-a72a-415e-a4f8-2f3c573c6fa8.jpg,https://kr.sidiz.com/cdn/shop/files/Img2_2595b57b-a72a-415e-a4f8-2f3c573c6fa8.jpg,20900,detail,no,,sidiz-t90-ergonomic-office-chair-in-use-02-2.jpg,"The SIDIZ T90 ergonomic office chair at a desk in a home office, shown in use",,keep
18,Img2_b29ea91c-9b77-4cf5-8583-a4734794251d.jpg,https://kr.sidiz.com/cdn/shop/files/Img2_b29ea91c-9b77-4cf5-8583-a4734794251d.jpg,13822,detail,no,,sidiz-t90-ergonomic-office-chair-in-use-02-3.jpg,"The SIDIZ T90 ergonomic office chair at a desk in a home office, shown in use",,keep
19,Img2_ea4b0b1c-483b-43a5-a7dc-c0d93f2839da.jpg,https://kr.sidiz.com/cdn/shop/files/Img2_ea4b0b1c-483b-43a5-a7dc-c0d93f2839da.jpg,23511,detail,no,,sidiz-t90-ergonomic-office-chair-in-use-02-4.jpg,"The SIDIZ T90 ergonomic office chair at a desk in a home office, shown in use",,keep
20,Img3_49da20fd-64f4-4bc3-b448-2607b36548f0.jpg,https://kr.sidiz.com/cdn/shop/files/Img3_49da20fd-64f4-4bc3-b448-2607b36548f0.jpg,16929,detail,no,,sidiz-t90-ergonomic-office-chair-in-use-03-2.jpg,"The SIDIZ T90 ergonomic office chair at a desk in a home office, shown in use",,keep
21,Img3_be03a09e-3f0d-4a81-9fa9-7bb226512347.jpg,https://kr.sidiz.com/cdn/shop/files/Img3_be03a09e-3f0d-4a81-9fa9-7bb226512347.jpg,45749,detail,no,,sidiz-t90-ergonomic-office-chair-in-use-03-3.jpg,"The SIDIZ T90 ergonomic office chair at a desk in a home office, shown in use",,keep
22,T90HLDA2KK_01.jpg,https://kr.sidiz.com/cdn/shop/files/T90HLDA2KK_01.jpg,45128,detail,no,,sidiz-t90-ergonomic-office-chair-t90hlda2kk-01.jpg,SIDIZ T90 ergonomic office chair,,review — needs a human-written alt text
23,T90HLDA2KK_02.jpg,https://kr.sidiz.com/cdn/shop/files/T90HLDA2KK_02.jpg,47674,detail,no,,sidiz-t90-ergonomic-office-chair-t90hlda2kk-02.jpg,SIDIZ T90 ergonomic office chair,,review — needs a human-written alt text
24,T90_1-1_AQUATEX.jpg,https://kr.sidiz.com/cdn/shop/files/T90_1-1_AQUATEX.jpg,83373,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-3.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
25,T90_1-1_leather.jpg,https://kr.sidiz.com/cdn/shop/files/T90_1-1_leather.jpg,282799,detail,no,,sidiz-t90-ergonomic-office-chair-t90-1-1-leather.jpg,SIDIZ T90 ergonomic office chair,,review — needs a human-written alt text
26,T90_FYF_01_cb1091a9-08dc-4187-9996-a30a129a887e.jpg,https://kr.sidiz.com/cdn/shop/files/T90_FYF_01_cb1091a9-08dc-4187-9996-a30a129a887e.jpg,16412,detail,no,,sidiz-t90-ergonomic-office-chair-adjustment-guide.jpg,"Diagram showing the adjustment points on the SIDIZ T90: seat tilt, headrest, tilt range, armrests and lumbar support",,review
27,T90_FYF_02_5247389b-d4ad-41e9-8e5b-97981b030bc5.jpg,https://kr.sidiz.com/cdn/shop/files/T90_FYF_02_5247389b-d4ad-41e9-8e5b-97981b030bc5.jpg,31606,detail,no,,sidiz-t90-ergonomic-office-chair-adjustment-guide-2.jpg,"Diagram showing the adjustment points on the SIDIZ T90: seat tilt, headrest, tilt range, armrests and lumbar support",,review
28,T90_FYF_05.jpg,https://kr.sidiz.com/cdn/shop/files/T90_FYF_05.jpg,27453,detail,no,,sidiz-t90-ergonomic-office-chair-adjustment-guide-3.jpg,"Diagram showing the adjustment points on the SIDIZ T90: seat tilt, headrest, tilt range, armrests and lumbar support",,review
29,T90__1-1__04.jpg,https://kr.sidiz.com/cdn/shop/files/T90__1-1__04.jpg,445127,detail,no,,sidiz-t90-ergonomic-office-chair-t90-1-1-04.jpg,SIDIZ T90 ergonomic office chair,,review — needs a human-written alt text
30,T90__1-1__05.jpg,https://kr.sidiz.com/cdn/shop/files/T90__1-1__05.jpg,216068,detail,no,,sidiz-t90-ergonomic-office-chair-t90-1-1-05.jpg,SIDIZ T90 ergonomic office chair,,review — needs a human-written alt text
31,WARRANTY_15.jpg,https://kr.sidiz.com/cdn/shop/files/WARRANTY_15.jpg,163018,detail,no,,sidiz-t90-ergonomic-office-chair-15-year-warranty.jpg,SIDIZ 15-year warranty badge,,keep
32,f2518d4c4dc36873528bb2b0de569259.png,https://kr.sidiz.com/cdn/shop/files/f2518d4c4dc36873528bb2b0de569259.png,487610,detail,no,,sidiz-t90-ergonomic-office-chair-f2518d4c4dc36873528bb2b0de569259.png,SIDIZ T90 ergonomic office chair,,review — needs a human-written alt text
33,leather_1.jpg,https://kr.sidiz.com/cdn/shop/files/leather_1.jpg,396029,detail,no,,sidiz-t90-ergonomic-office-chair-natural-leather-detail-01.jpg,"Detail of the natural leather upholstery on the SIDIZ T90, showing grain, wrinkles and natural colour variation",,keep
34,leather_2.jpg,https://kr.sidiz.com/cdn/shop/files/leather_2.jpg,27896,detail,no,,sidiz-t90-ergonomic-office-chair-natural-leather-detail-02.jpg,"Detail of the natural leather upholstery on the SIDIZ T90, showing grain, wrinkles and natural colour variation",,keep
35,leather_3.jpg,https://kr.sidiz.com/cdn/shop/files/leather_3.jpg,23480,detail,no,,sidiz-t90-ergonomic-office-chair-natural-leather-detail-03.jpg,"Detail of the natural leather upholstery on the SIDIZ T90, showing grain, wrinkles and natural colour variation",,keep
36,leather_4.jpg,https://kr.sidiz.com/cdn/shop/files/leather_4.jpg,24248,detail,no,,sidiz-t90-ergonomic-office-chair-natural-leather-detail-04.jpg,"Detail of the natural leather upholstery on the SIDIZ T90, showing grain, wrinkles and natural colour variation",,keep
37,leather_5.jpg,https://kr.sidiz.com/cdn/shop/files/leather_5.jpg,363253,detail,no,,sidiz-t90-ergonomic-office-chair-natural-leather-detail-05.jpg,"Detail of the natural leather upholstery on the SIDIZ T90, showing grain, wrinkles and natural colour variation",,keep
38,leather_6.jpg,https://kr.sidiz.com/cdn/shop/files/leather_6.jpg,141624,detail,no,,sidiz-t90-ergonomic-office-chair-natural-leather-detail-06.jpg,"Detail of the natural leather upholstery on the SIDIZ T90, showing grain, wrinkles and natural colour variation",,keep
39,leather_7.jpg,https://kr.sidiz.com/cdn/shop/files/leather_7.jpg,188285,detail,no,,sidiz-t90-ergonomic-office-chair-natural-leather-detail-07.jpg,"Detail of the natural leather upholstery on the SIDIZ T90, showing grain, wrinkles and natural colour variation",,keep
40,leather_8.png,https://kr.sidiz.com/cdn/shop/files/leather_8.png,35637,detail,no,,sidiz-t90-ergonomic-office-chair-natural-leather-detail-08.png,"Detail of the natural leather upholstery on the SIDIZ T90, showing grain, wrinkles and natural colour variation",,keep
41,pc_1.png,https://kr.sidiz.com/cdn/shop/files/pc_1.png,67874,detail,no,,sidiz-t90-ergonomic-office-chair-pc-1.png,SIDIZ T90 ergonomic office chair,,review — needs a human-written alt text
42,03ffb1ec5b944830802e8b8782e114be.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/03ffb1ec5b944830802e8b8782e114be.thumbnail.0000000000.jpg,19828,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
43,1a4364137cb746e18d59275a01a09f3c.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/1a4364137cb746e18d59275a01a09f3c.thumbnail.0000000000.jpg,22753,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-2.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
44,2047af3cd38b4acd8aa30534ca3c9893.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/2047af3cd38b4acd8aa30534ca3c9893.thumbnail.0000000000.jpg,181931,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-3.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
45,20e9455892f343a0bcdb4a7427a961d6.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/20e9455892f343a0bcdb4a7427a961d6.thumbnail.0000000000.jpg,56522,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-4.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
46,2b43aa4b1ec24573b4f679781c10d4c5.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/2b43aa4b1ec24573b4f679781c10d4c5.thumbnail.0000000000.jpg,18182,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-5.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
47,6a3f5402a37241ed90ddf799239bfe27.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/6a3f5402a37241ed90ddf799239bfe27.thumbnail.0000000000.jpg,11618,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-6.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
48,7583e174aa384a91a8954321a6bdda70.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/7583e174aa384a91a8954321a6bdda70.thumbnail.0000000000.jpg,61143,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-7.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
49,785d235698f24e7498fb31b98af73489.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/785d235698f24e7498fb31b98af73489.thumbnail.0000000000.jpg,154275,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-8.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
50,7c4836fa4ed942488ffdf3762cb80769.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/7c4836fa4ed942488ffdf3762cb80769.thumbnail.0000000000.jpg,15228,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-9.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
51,87deb204b2244ed492b2727d98af48ac.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/87deb204b2244ed492b2727d98af48ac.thumbnail.0000000000.jpg,105871,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-10.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
52,8a2fb37c626a4c8384ebce18397f9807.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/8a2fb37c626a4c8384ebce18397f9807.thumbnail.0000000000.jpg,98456,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-11.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
53,8d49c3d03ccf4fbb9abf0c9c775499fa.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/8d49c3d03ccf4fbb9abf0c9c775499fa.thumbnail.0000000000.jpg,29506,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-12.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
54,97efc5a9ffa8402994162a5947f43574.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/97efc5a9ffa8402994162a5947f43574.thumbnail.0000000000.jpg,127155,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-13.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
55,99b0646b1da94afaabb47802d23a36db.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/99b0646b1da94afaabb47802d23a36db.thumbnail.0000000000.jpg,71110,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-14.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
56,9f691510fc054903b2ea38f1a54a49de.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/9f691510fc054903b2ea38f1a54a49de.thumbnail.0000000000.jpg,29929,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-15.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
57,b4c1c34f2a974c4f9865d42a3f40f2dd.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/b4c1c34f2a974c4f9865d42a3f40f2dd.thumbnail.0000000000.jpg,13737,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-16.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
58,c7d14500aba741a88dcb8a51148358db.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/c7d14500aba741a88dcb8a51148358db.thumbnail.0000000000.jpg,16846,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-17.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
59,e007a4036f70485bb34cb721a0f0b0d9.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/e007a4036f70485bb34cb721a0f0b0d9.thumbnail.0000000000.jpg,80063,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-18.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
60,f2b08a29331a4271b16e9fe5b55b9814.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/f2b08a29331a4271b16e9fe5b55b9814.thumbnail.0000000000.jpg,51362,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-19.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
61,f4fa01b56d86461cb0e5ac85b06cf5a4.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/f4fa01b56d86461cb0e5ac85b06cf5a4.thumbnail.0000000000.jpg,148231,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-20.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
62,f5fd6a72121f42efad4c0a201f572ed1.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/f5fd6a72121f42efad4c0a201f572ed1.thumbnail.0000000000.jpg,14718,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-21.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
63,fa159114e82f43a0bae73474ce27b3d5.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/fa159114e82f43a0bae73474ce27b3d5.thumbnail.0000000000.jpg,47583,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-22.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
64,fac91c41ce534f4483c545eb022e0bfa.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/fac91c41ce534f4483c545eb022e0bfa.thumbnail.0000000000.jpg,253197,detail,no,,sidiz-t90-ergonomic-office-chair-video-poster-23.jpg,SIDIZ T90 ergonomic office chair,,keep — video poster frame
65,sidiz-t90-limitied-palatte-color.jpg,https://kr.sidiz.com/cdn/shop/files/sidiz-t90-limitied-palatte-color.jpg,14746,detail,no,,sidiz-t90-ergonomic-office-chair-natural-leather-limited-palette-colours.jpg,The five colours of the SIDIZ T90 Natural Leather Limited Palette,,keep
66,thum_FUNGUS_Stadium_02.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_Stadium_02.jpg,120405,detail,no,,,,,drop — cross-sell for a product not launching in AU
67,thum_T90_Aquatex___00_2b7d948f-12bf-42ea-b283-2d49b5cb5944.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___00_2b7d948f-12bf-42ea-b283-2d49b5cb5944.jpg,61612,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-4.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
68,thum_T90_Aquatex___00_a15cc30f-58a2-422a-bf1d-f35b0407d8fe.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___00_a15cc30f-58a2-422a-bf1d-f35b0407d8fe.jpg,72945,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-5.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
69,thum_T90_Aquatex___00_c58385c9-e2c9-45ef-98e0-1b7dc6be1a18.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___00_c58385c9-e2c9-45ef-98e0-1b7dc6be1a18.jpg,74223,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-6.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
70,thum_T90_Aquatex___00_f6b75624-997a-47b3-8886-041923a59d2c.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___00_f6b75624-997a-47b3-8886-041923a59d2c.jpg,61137,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-7.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
71,thum_T90_Aquatex___01_868ccc89-77d1-4d09-88bb-0a391413e1eb.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___01_868ccc89-77d1-4d09-88bb-0a391413e1eb.jpg,69443,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-8.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
72,thum_T90_Aquatex___01_874e83e3-dc86-4bf2-a06a-c9298b887567.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___01_874e83e3-dc86-4bf2-a06a-c9298b887567.jpg,68138,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-9.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
73,thum_T90_Aquatex___02_83e5be06-8389-4d7e-bf41-b101019e6d2f.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___02_83e5be06-8389-4d7e-bf41-b101019e6d2f.jpg,73841,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-10.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
74,thum_T90_Aquatex___02_b20bd7db-0fd6-4aa7-adc1-1a18bb2a703d.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___02_b20bd7db-0fd6-4aa7-adc1-1a18bb2a703d.jpg,81406,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-11.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
75,thum_T90_Aquatex___03_4f9d8900-186b-4336-88a0-4ebe701b1c43.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___03_4f9d8900-186b-4336-88a0-4ebe701b1c43.jpg,68341,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-12.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
76,thum_T90_Aquatex___03_a76e8199-7d7f-4e04-9287-e21835be8b2f.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___03_a76e8199-7d7f-4e04-9287-e21835be8b2f.jpg,78597,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-13.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
77,thum_T90_Aquatex___04_71f980f3-31e5-476b-a7ca-d617e60ac469.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___04_71f980f3-31e5-476b-a7ca-d617e60ac469.jpg,84656,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-14.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
78,thum_T90_Aquatex___04_ec6bfd2a-efb8-4826-8957-90f75f906037.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___04_ec6bfd2a-efb8-4826-8957-90f75f906037.jpg,75844,detail,no,,sidiz-t90-ergonomic-office-chair-aquatex-fabric-detail-15.jpg,Close-up of the Aquatex fabric upholstery on the SIDIZ T90,,keep
79,thum_T90_L734AC__00_1b493144-0e67-4f8a-84cc-506276b38efb.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L734AC__00_1b493144-0e67-4f8a-84cc-506276b38efb.jpg,61163,detail,no,,sidiz-t90-ergonomic-office-chair-natural-leather-limited-palette-deep-navy-01-2.jpg,"SIDIZ T90 ergonomic office chair in Natural Leather Limited Palette, deep navy — front view",,keep
80,thum_T90_L734AC__00_b96d8104-fbdd-470f-9271-8e711f878e47.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L734AC__00_b96d8104-fbdd-470f-9271-8e711f878e47.jpg,73346,detail,no,,sidiz-t90-ergonomic-office-chair-natural-leather-limited-palette-deep-navy-01-3.jpg,"SIDIZ T90 ergonomic office chair in Natural Leather Limited Palette, deep navy — front view",,keep
81,thum_T90_L734AC__01_7db4873d-6f09-4fa5-bc85-19a6b3965b1f.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L734AC__01_7db4873d-6f09-4fa5-bc85-19a6b3965b1f.jpg,69320,detail,no,,sidiz-t90-ergonomic-office-chair-natural-leather-limited-palette-deep-navy-02.jpg,"SIDIZ T90 ergonomic office chair in Natural Leather Limited Palette, deep navy — angled view",,keep
