order,kr_filename,kr_url,bytes,role,has_korean_text,kr_text_content,en_filename,en_alt_text,en_text_content,action
29,OUI_M174E___BW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_M174E___BW_00.jpg,34390,detail,,,,,,
30,OUI_MN171EZ___371LBW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_MN171EZ___371LBW_00.jpg,63473,detail,,,,,,
31,OUI_MN171EZ___452BW_00_b466dc75-a306-412f-a6cd-780476591e99.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_MN171EZ___452BW_00_b466dc75-a306-412f-a6cd-780476591e99.jpg,57976,detail,,,,,,
32,OUI_MN171EZ___BW_00_c18f9002-e081-4e6d-96b0-64563b019510.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_MN171EZ___BW_00_c18f9002-e081-4e6d-96b0-64563b019510.jpg,52394,detail,,,,,,
33,OUI_MN174E___371LBW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_MN174E___371LBW_00.jpg,53334,detail,,,,,,
34,OUI_MN174E___452BW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_MN174E___452BW_00.jpg,54133,detail,,,,,,
35,OUI_MN174E___BW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_MN174E___BW_00.jpg,46654,detail,,,,,,
36,RINGO-2-NOTICE.jpg,https://kr.sidiz.com/cdn/shop/files/RINGO-2-NOTICE.jpg,18051,detail,,,,,,
37,RINGO2.jpg,https://kr.sidiz.com/cdn/shop/files/RINGO2.jpg,130284,detail,,,,,,
38,RINGO2_01-3.gif,https://kr.sidiz.com/cdn/shop/files/RINGO2_01-3.gif,20484662,detail,,,,,,
39,RINGO2_02-1.gif,https://kr.sidiz.com/cdn/shop/files/RINGO2_02-1.gif,14074841,detail,,,,,,
40,RINGO2_03-3.jpg,https://kr.sidiz.com/cdn/shop/files/RINGO2_03-3.jpg,81269,detail,,,,,,
41,RINGO2_03-4.gif,https://kr.sidiz.com/cdn/shop/files/RINGO2_03-4.gif,12599598,detail,,,,,,
42,RINGO2_03-6_01ee5875-5fc2-4c6d-a025-2c55f790b969.jpg,https://kr.sidiz.com/cdn/shop/files/RINGO2_03-6_01ee5875-5fc2-4c6d-a025-2c55f790b969.jpg,153751,detail,,,,,,
43,RINGO2_04-2.gif,https://kr.sidiz.com/cdn/shop/files/RINGO2_04-2.gif,14302835,detail,,,,,,
44,RINGO2_04-4.gif,https://kr.sidiz.com/cdn/shop/files/RINGO2_04-4.gif,8294957,detail,,,,,,
45,RINGO2_05-1.jpg,https://kr.sidiz.com/cdn/shop/files/RINGO2_05-1.jpg,45773,detail,,,,,,
46,RINGO2_05-2.jpg,https://kr.sidiz.com/cdn/shop/files/RINGO2_05-2.jpg,48591,detail,,,,,,
47,RINGO2_05-3.jpg,https://kr.sidiz.com/cdn/shop/files/RINGO2_05-3.jpg,64474,detail,,,,,,
48,RINGO2_05-4_7468e579-0d2d-4bf5-8455-3113b1267d6f.gif,https://kr.sidiz.com/cdn/shop/files/RINGO2_05-4_7468e579-0d2d-4bf5-8455-3113b1267d6f.gif,267036,detail,,,,,,
49,RINGO2_M_64bf61f1-215c-43af-ad7e-8d16d3b69356.jpg,https://kr.sidiz.com/cdn/shop/files/RINGO2_M_64bf61f1-215c-43af-ad7e-8d16d3b69356.jpg,184001,detail,,,,,,
50,RINGO2__1_1__01_493b1080-30cf-4fe2-b611-97f7014d0cf3.jpg,https://kr.sidiz.com/cdn/shop/files/RINGO2__1_1__01_493b1080-30cf-4fe2-b611-97f7014d0cf3.jpg,57661,detail,,,,,,
51,RINGO2__1_1__05.jpg,https://kr.sidiz.com/cdn/shop/files/RINGO2__1_1__05.jpg,61765,detail,,,,,,
52,T50AIR_IG____45.jpg,https://kr.sidiz.com/cdn/shop/files/T50AIR_IG____45.jpg,142252,detail,,,,,,
53,T50AIR_WG____45.jpg,https://kr.sidiz.com/cdn/shop/files/T50AIR_WG____45.jpg,104712,detail,,,,,,
54,T50AIR_WW____45.jpg,https://kr.sidiz.com/cdn/shop/files/T50AIR_WW____45.jpg,76356,detail,,,,,,
55,T60_AIR_LDA_white_00_11292423-f631-4e65-a415-be51aa07ff2c.jpg,https://kr.sidiz.com/cdn/shop/files/T60_AIR_LDA_white_00_11292423-f631-4e65-a415-be51aa07ff2c.jpg,103973,detail,,,,,,
56,T60_LDA_white_00_6f83f896-5de5-40b0-b2c4-8fa5b690cf71.jpg,https://kr.sidiz.com/cdn/shop/files/T60_LDA_white_00_6f83f896-5de5-40b0-b2c4-8fa5b690cf71.jpg,70313,detail,,,,,,
57,TREVO_6eb22018-16b5-4b9c-b436-c47b4ae28365.jpg,https://kr.sidiz.com/cdn/shop/files/TREVO_6eb22018-16b5-4b9c-b436-c47b4ae28365.jpg,11370,detail,,,,,,
58,TREVO_NOTIC.jpg,https://kr.sidiz.com/cdn/shop/files/TREVO_NOTIC.jpg,38830,detail,,,,,,
59,dsc7203.png,https://kr.sidiz.com/cdn/shop/files/dsc7203.png,10261551,detail,,,,,,
60,0675e0dc7ab44898ab4e3209b0e2b5ed.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/0675e0dc7ab44898ab4e3209b0e2b5ed.thumbnail.0000000000.jpg,188881,detail,,,,,,
61,18bc780b16ae4e9982b3a4e02f9807cb.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/18bc780b16ae4e9982b3a4e02f9807cb.thumbnail.0000000000.jpg,232776,detail,,,,,,
62,2433086ab679486287836ae2fe26a522.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/2433086ab679486287836ae2fe26a522.thumbnail.0000000000.jpg,52963,detail,,,,,,
63,52bdda23ff6e4750a090551ce0cbe0bd.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/52bdda23ff6e4750a090551ce0cbe0bd.thumbnail.0000000000.jpg,59449,detail,,,,,,
64,5ba22d5763294d14be24adfc1feeb4f8.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/5ba22d5763294d14be24adfc1feeb4f8.thumbnail.0000000000.jpg,129478,detail,,,,,,
65,83fd851c93704cf19addf88e1de510fc.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/83fd851c93704cf19addf88e1de510fc.thumbnail.0000000000.jpg,20633,detail,,,,,,
66,b67a41864418473bb90f6f7c2ad987ee.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/b67a41864418473bb90f6f7c2ad987ee.thumbnail.0000000000.jpg,237395,detail,,,,,,
67,b6b32917b3e54142853dcf8c21ea101c.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/b6b32917b3e54142853dcf8c21ea101c.thumbnail.0000000000.jpg,29151,detail,,,,,,
68,c02161b076754f38ad373db6f521d9ca.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/c02161b076754f38ad373db6f521d9ca.thumbnail.0000000000.jpg,38072,detail,,,,,,
69,cffe9eb0747642d7a0ffdedaaec421ed.thumbnail.0000000000.jpg,https://kr.sidiz.com/cdn/shop/files/preview_images/cffe9eb0747642d7a0ffdedaaec421ed.thumbnail.0000000000.jpg,36135,detail,,,,,,
70,ringo-2.gif,https://kr.sidiz.com/cdn/shop/files/ringo-2.gif,10705338,detail,,,,,,
71,ringo1.jpg,https://kr.sidiz.com/cdn/shop/files/ringo1.jpg,132765,detail,,,,,,
72,ringo2_01-2.gif,https://kr.sidiz.com/cdn/shop/files/ringo2_01-2.gif,670203,detail,,,,,,
73,ringo2_b519bc0d-056f-4c36-a1be-b299bf6aef3f.jpg,https://kr.sidiz.com/cdn/shop/files/ringo2_b519bc0d-056f-4c36-a1be-b299bf6aef3f.jpg,175863,detail,,,,,,
74,ringo2_front_notice_2.jpg,https://kr.sidiz.com/cdn/shop/files/ringo2_front_notice_2.jpg,9423,detail,,,,,,
75,ringo3.jpg,https://kr.sidiz.com/cdn/shop/files/ringo3.jpg,198315,detail,,,,,,
76,ringo_2__01_73d328a2-2024-436e-a1a7-c8e15c91bf03.jpg,https://kr.sidiz.com/cdn/shop/files/ringo_2__01_73d328a2-2024-436e-a1a7-c8e15c91bf03.jpg,48525,detail,,,,,,
77,ringo_2__02_632cc804-385a-43ed-83d2-173910e99fca.jpg,https://kr.sidiz.com/cdn/shop/files/ringo_2__02_632cc804-385a-43ed-83d2-173910e99fca.jpg,43283,detail,,,,,,
78,shop_mo.jpg,https://kr.sidiz.com/cdn/shop/files/shop_mo.jpg,124290,detail,,,,,,
79,shop_pc.jpg,https://kr.sidiz.com/cdn/shop/files/shop_pc.jpg,412439,detail,,,,,,
80,thum_BUTTON_M801EY_831_00_de792570-dea1-46f2-852e-110f74ed1eda.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M801EY_831_00_de792570-dea1-46f2-852e-110f74ed1eda.jpg,88302,detail,,,,,,
81,thum_BUTTON_M801EY_WW_00_c98a77a9-d22e-4c35-a653-d0fcedad8b46.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M801EY_WW_00_c98a77a9-d22e-4c35-a653-d0fcedad8b46.jpg,34819,detail,,,,,,
82,thum_BUTTON_M801E_831_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M801E_831_00.jpg,50822,detail,,,,,,
83,thum_BUTTON_M801E_WW_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M801E_WW_00.jpg,29098,detail,,,,,,
84,thum_BUTTON_M803G_831_00_6fb1f878-1871-47ce-8519-4f4f256ea4ce.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M803G_831_00_6fb1f878-1871-47ce-8519-4f4f256ea4ce.jpg,61549,detail,,,,,,
85,thum_BUTTON_M803G_WW_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M803G_WW_00.jpg,31154,detail,,,,,,
86,thum_BUTTON_M803Y_831_00_56faba2a-e7b8-43f5-a88b-cd3936554baa.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M803Y_831_00_56faba2a-e7b8-43f5-a88b-cd3936554baa.jpg,65673,detail,,,,,,
87,thum_BUTTON_M803Y_WW_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M803Y_WW_00.jpg,33929,detail,,,,,,
88,thum_BUTTON_MN801EY_371_00_70a21dd3-d8a1-443c-97fe-b772a469d01b.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801EY_371_00_70a21dd3-d8a1-443c-97fe-b772a469d01b.jpg,112740,detail,,,,,,
89,thum_BUTTON_MN801EY_452_00_16f662f4-084d-4e0e-a16f-d265fc64e5f5.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801EY_452_00_16f662f4-084d-4e0e-a16f-d265fc64e5f5.jpg,72258,detail,,,,,,
90,thum_BUTTON_MN801EY_BK_00_4e7d5ee5-18ca-4154-8414-fa7d680444ba.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801EY_BK_00_4e7d5ee5-18ca-4154-8414-fa7d680444ba.jpg,58535,detail,,,,,,
91,thum_BUTTON_MN801E_371_00_29a78d24-48b1-4b8a-90d0-c48754e58b94.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801E_371_00_29a78d24-48b1-4b8a-90d0-c48754e58b94.jpg,102401,detail,,,,,,
92,thum_BUTTON_MN801E_452_00_416f2e40-a71b-4fd2-b101-3caa2c9b22c4.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801E_452_00_416f2e40-a71b-4fd2-b101-3caa2c9b22c4.jpg,64929,detail,,,,,,
93,thum_BUTTON_MN801E_BK_00_37f92b87-279c-4e5b-acd0-47d33bad4b24.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801E_BK_00_37f92b87-279c-4e5b-acd0-47d33bad4b24.jpg,56294,detail,,,,,,
94,thum_BUTTON_MN803G_371_00_2842f925-45aa-48eb-b6db-d9a134342916.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN803G_371_00_2842f925-45aa-48eb-b6db-d9a134342916.jpg,93887,detail,,,,,,
95,thum_BUTTON_MN803G_452_00_cd286dd0-f162-439c-ad71-d5c0369a9a8e.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN803G_452_00_cd286dd0-f162-439c-ad71-d5c0369a9a8e.jpg,91641,detail,,,,,,
96,thum_BUTTON_MN803G_BK_00_bd3aa99d-1d0f-4705-a568-c5f61c335f71.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN803G_BK_00_bd3aa99d-1d0f-4705-a568-c5f61c335f71.jpg,43447,detail,,,,,,
97,thum_BUTTON_MN803Y_371_00_b51e57ae-963f-4608-b218-2129e233e380.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN803Y_371_00_b51e57ae-963f-4608-b218-2129e233e380.jpg,96811,detail,,,,,,
98,thum_BUTTON_MN803Y_452_00_2c7c4a69-900b-4bc9-b424-fc3bdb177207.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN803Y_452_00_2c7c4a69-900b-4bc9-b424-fc3bdb177207.jpg,94580,detail,,,,,,
99,thum_BUTTON_MN803Y_BK_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN803Y_BK_00.jpg,45494,detail,,,,,,
100,thum_CASTER-GLIDE_S00G0KG_SG_01_958e0724-7aa4-404c-ad75-74e48a098ea3.jpg,https://kr.sidiz.com/cdn/shop/files/thum_CASTER-GLIDE_S00G0KG_SG_01_958e0724-7aa4-404c-ad75-74e48a098ea3.jpg,40488,detail,,,,,,
101,thum_CASTER-GLIDE_S00U0KG_SG50_01__B.jpg,https://kr.sidiz.com/cdn/shop/files/thum_CASTER-GLIDE_S00U0KG_SG50_01__B.jpg,40310,detail,,,,,,
102,thum_CASTER-GLIDE_S00V0KG_SG50_01_b2cb1526-0efc-4291-bbbf-b2b7f78f4ea8.jpg,https://kr.sidiz.com/cdn/shop/files/thum_CASTER-GLIDE_S00V0KG_SG50_01_b2cb1526-0efc-4291-bbbf-b2b7f78f4ea8.jpg,56982,detail,,,,,,
103,thum_EGA_DAILY___451M__00_d02112c7-1854-41ad-b0ac-5499a82bc706.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_DAILY___451M__00_d02112c7-1854-41ad-b0ac-5499a82bc706.jpg,86511,detail,,,,,,
104,thum_EGA_DAILY___452N__00_268b09f6-73c9-4baf-9f1e-5245bc0ba21e.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_DAILY___452N__00_268b09f6-73c9-4baf-9f1e-5245bc0ba21e.jpg,87485,detail,,,,,,
105,thum_EGA_DAILY___A490L__00_f270a0b4-b815-420c-9845-ad759954f0ba.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_DAILY___A490L__00_f270a0b4-b815-420c-9845-ad759954f0ba.jpg,70149,detail,,,,,,
106,thum_EGA_TN601FEY_451M_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FEY_451M_00.jpg,90793,detail,,,,,,
107,thum_EGA_TN601FEY_452N_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FEY_452N_00.jpg,92286,detail,,,,,,
108,thum_EGA_TN601FEY_457L_00_1311875d-e18a-44a3-bab2-990b5f908eb7.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FEY_457L_00_1311875d-e18a-44a3-bab2-990b5f908eb7.jpg,96035,detail,,,,,,
109,thum_EGA_TN601FEY_458D_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FEY_458D_00.jpg,95248,detail,,,,,,
110,thum_EGA_TN601FEY_A490L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FEY_A490L_00.jpg,65771,detail,,,,,,
111,thum_EGA_TN601FE_451M_00_29f872dc-ab50-4194-87ff-44fbfdb811e9.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FE_451M_00_29f872dc-ab50-4194-87ff-44fbfdb811e9.jpg,89458,detail,,,,,,
112,thum_EGA_TN601FE_452N_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FE_452N_00.jpg,90881,detail,,,,,,
113,thum_EGA_TN601FE_457L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FE_457L_00.jpg,94758,detail,,,,,,
114,thum_EGA_TN601FE_458D_00_90f50b21-1e89-4222-aa2d-b55ea91ca9e2.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FE_458D_00_90f50b21-1e89-4222-aa2d-b55ea91ca9e2.jpg,94305,detail,,,,,,
115,thum_EGA_TN601FE_A490L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FE_A490L_00.jpg,64108,detail,,,,,,
116,thum_EGA_TN603FEPG_451M_00_de525016-e8de-4522-a890-7bc05ddb999d.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPG_451M_00_de525016-e8de-4522-a890-7bc05ddb999d.jpg,89561,detail,,,,,,
117,thum_EGA_TN603FEPG_452N_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPG_452N_00.jpg,89999,detail,,,,,,
118,thum_EGA_TN603FEPG_457L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPG_457L_00.jpg,94877,detail,,,,,,
119,thum_EGA_TN603FEPG_458D_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPG_458D_00.jpg,93532,detail,,,,,,
120,thum_EGA_TN603FEPG_A490L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPG_A490L_00.jpg,67457,detail,,,,,,
121,thum_EGA_TN603FEPY_451M_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPY_451M_00.jpg,92738,detail,,,,,,
122,thum_EGA_TN603FEPY_452N_00_ac93b94c-7e71-4805-a35b-944df78481ae.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPY_452N_00_ac93b94c-7e71-4805-a35b-944df78481ae.jpg,93741,detail,,,,,,
123,thum_EGA_TN603FEPY_457L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPY_457L_00.jpg,98120,detail,,,,,,
124,thum_EGA_TN603FEPY_458D_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPY_458D_00.jpg,97550,detail,,,,,,
125,thum_EGA_TN603FEPY_A490L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPY_A490L_00.jpg,70579,detail,,,,,,
126,thum_FUNGUS_10MADDISON_02_5bd6c772-ba04-499b-8298-ea8bf5804d74.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_10MADDISON_02_5bd6c772-ba04-499b-8298-ea8bf5804d74.jpg,124829,detail,,,,,,
127,thum_FUNGUS_14GRAY_02_990705e1-6c4f-426d-84fd-f30449a36605.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_14GRAY_02_990705e1-6c4f-426d-84fd-f30449a36605.jpg,116748,detail,,,,,,
128,thum_FUNGUS_1VICARIO_02_ae63fdfd-d6b5-434e-8792-46410af87181.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_1VICARIO_02_ae63fdfd-d6b5-434e-8792-46410af87181.jpg,117967,detail,,,,,,
129,thum_FUNGUS_37VANDEVEN_02_25752418-355d-47a4-a53e-2bd8ecf9922e.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_37VANDEVEN_02_25752418-355d-47a4-a53e-2bd8ecf9922e.jpg,122366,detail,,,,,,
130,thum_FUNGUS_7SON_02_68cf36b5-19e3-4d3f-97b7-670154505e00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_7SON_02_68cf36b5-19e3-4d3f-97b7-670154505e00.jpg,118327,detail,,,,,,
131,thum_FUNGUS_M130Y_454_00_7fcf680b-8f48-4135-aaf2-6e2d3378fa72.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_M130Y_454_00_7fcf680b-8f48-4135-aaf2-6e2d3378fa72.jpg,38423,detail,,,,,,
132,thum_FUNGUS_M130Y_456_00_ed7ec138-14c0-4131-8e68-ab07b7510248.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_M130Y_456_00_ed7ec138-14c0-4131-8e68-ab07b7510248.jpg,36852,detail,,,,,,
133,thum_FUNGUS_M130Y_458_00_5d07ae31-6f31-4b35-be75-7829806fb468.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_M130Y_458_00_5d07ae31-6f31-4b35-be75-7829806fb468.jpg,31898,detail,,,,,,
